Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,Score,mood
1628,3Lrltof1vDyKndb4Gwzuoj,Voilaaa;Pat Kalla,Des Promesses,Des promesses,18,423668,False,0.83,0.785,7,-9.46,0,0.0382,0.00709,0.0301,0.0878,0.833,134.019,4,afrobeat,21,Happy
1633,72owuO04tFBFbYbGw84tai,William Onyeabor;The Vaccines;John Hill;Rich Costey,What?!,Do You Want a Man - Heaven & Hell Remix,18,145773,False,0.603,0.921,5,-3.555,0,0.0931,0.198,0.00035,0.133,0.816,122.978,4,afrobeat,21,Happy
1647,4Q9ZdYqNIF1UhxKsrDkitE,Samuca e a Selva,Ditados Populares Dançantes,Imensidão,18,196343,False,0.758,0.803,11,-4.762,0,0.0329,0.0336,4.08e-06,0.203,0.791,108.015,4,afrobeat,21,Happy
1670,0uBOGmKxjIEXUx2pRsxRDB,Voilaaa,Road by hotelF1,C'est le voyage,18,257706,False,0.868,0.806,2,-7.644,1,0.0568,0.304,0.0201,0.105,0.941,121.918,4,afrobeat,21,Happy
1742,3mDXkZA0M9fmPU74QhmbgT,Newen Afrobeat,No Les Creeré,No Les Creeré,18,258662,False,0.746,0.829,1,-6.49,0,0.0603,0.153,4.9e-05,0.144,0.834,117.714,4,afrobeat,21,Happy
1795,6cLtKtakegCY6n7iepcLYJ,Ebo Taylor;Uhuru-Yenzu,Conflict,Love and Death,18,499733,False,0.804,0.92,0,-7.478,1,0.0563,0.158,0.0797,0.0743,0.811,108.979,4,afrobeat,21,Happy
1868,3i0diO0lN4p4tfvomLBKNP,Orgone,Sweet Feet,Sweet Feet,18,229633,False,0.766,0.722,9,-7.949,0,0.0549,0.0335,1.01e-05,0.0791,0.842,122.369,4,afrobeat,21,Happy
1888,3W515NICo3xbpXaymNDFPx,Ebo Taylor,Yen Ara,Mind Your Own Business,18,313866,False,0.622,0.907,7,-9.021,1,0.047,0.0381,0.0902,0.0819,0.825,125.77,4,afrobeat,21,Happy
1919,6lBeSL3pBNopVHTTDorpAj,Joshua Ali,Over Dey,Blanket,18,213804,False,0.851,0.865,5,-5.779,0,0.138,0.232,0.0,0.182,0.957,99.972,4,afrobeat,21,Happy
1566,19AnofCWfqlq9Hh36CLxpI,Soothsayers,Tradition,Nothing Can Stop Us,18,229719,False,0.78,0.758,4,-7.629,0,0.0353,0.159,0.00466,0.1,0.911,111.038,4,afrobeat,20,Happy
1569,3ykTMt7CD5jgJOY27NWceD,Voilaaa;Sir Jean;Patchworks,Remixes,Spies Are Watching Me - Patchworks Remix,18,468693,False,0.861,0.671,4,-8.737,0,0.0711,0.0424,0.219,0.0543,0.961,127.015,4,afrobeat,20,Happy
1573,1QaPhw2LrjGzkNtqgl3klY,Newen Afrobeat,Curiche,Vuela Junto a Mí,18,395720,False,0.795,0.904,8,-7.685,1,0.0547,0.339,0.0589,0.108,0.85,100.045,4,afrobeat,20,Happy
1577,030RVDutkfRcbxnvP4OjuK,Euforquestra;Alan Evans,That Woman (feat. Alan Evans),That Woman (Congo Sanchez Remix) [feat. Alan Evans],18,301346,False,0.735,0.721,10,-6.701,0,0.0557,0.271,0.000204,0.325,0.792,93.0,4,afrobeat,20,Happy
1626,2iwuZ15yjlWFvd4pEyiWAr,Jungle Fire;Felipe Gordon,Atómico (Felipe Gordon Remix - Single Edit),Atómico - Felipe Gordon Remix - Single Edit,18,271761,False,0.748,0.816,0,-9.181,1,0.0342,0.0265,0.9,0.283,0.715,120.996,4,afrobeat,20,Happy
1638,1thso08cTysSSnNaYPVo0D,Thee Commons,Collecion De Oro,Cumbia Del Sol,18,195265,False,0.606,0.914,5,-3.337,1,0.029,0.00457,5.36e-06,0.203,0.944,96.243,4,afrobeat,20,Happy
1644,16zRyplwDUve1JKipYBdEt,Newen Afrobeat,Newen Afrobeat,Qué Sabemos,18,625066,False,0.677,0.799,0,-6.388,1,0.0473,0.0397,0.144,0.0797,0.775,125.041,4,afrobeat,20,Happy
1658,4BgtIY3mw52U8YqwKImWPl,IFÁ;Okwei V. Odili,IFÁ Afrobeat + Okwei V. Odili,Suffer,18,336053,False,0.718,0.748,9,-9.315,0,0.0367,0.0885,5.72e-05,0.0779,0.963,99.014,4,afrobeat,20,Happy
1659,47jJmSxhqyuGUc6VkWYBJt,IFÁ;Okwei V. Odili,IFÁ Afrobeat + Okwei V. Odili,Axé!,18,359173,False,0.712,0.728,9,-8.818,0,0.0366,0.0867,0.142,0.107,0.965,115.967,4,afrobeat,20,Happy
1676,0bF5cHljGnTv14Rio2BBGL,The Dynamics,Version Excursions,The Creator Has a Masterplan,18,293626,False,0.781,0.601,8,-7.788,1,0.0286,0.322,0.0028,0.0933,0.822,121.001,4,afrobeat,20,Happy
1684,61h8qyAeuCoAPQEMhAcZWf,Femi Kuti,Hôtel Costes 2 La Suite,Sorry Sorry - Old School Afro Dub,18,444159,False,0.763,0.871,4,-8.779,0,0.055,0.0238,0.14,0.438,0.618,101.199,4,afrobeat,20,Happy
1739,1kDAQBl23CrUwt7FQOB8ef,Newen Afrobeat,Curiche,Voráz,18,327493,False,0.679,0.774,1,-8.074,1,0.0467,0.218,0.183,0.087,0.932,145.009,4,afrobeat,20,Happy
1758,1JBy48ChNqcBo6VDqD9f7y,TJ Cream;Beloved Music,Wisdom Seeker,Wisdom Seeker,18,223529,False,0.825,0.68,6,-6.816,0,0.156,0.135,0.0,0.109,0.722,96.029,4,afrobeat,20,Happy
1770,2dowoN9yWHcP9yuOSbVSBm,Whitefield Brothers,In The Raw,Sol Walk,18,211226,False,0.7,0.933,5,-4.084,1,0.0605,0.166,0.195,0.0501,0.863,115.711,4,afrobeat,20,Happy
1782,63FdlZpB78PwdeH29U7aTd,Jor'dan Armstrong,52 Weeks of Summer,Friends,18,202277,False,0.742,0.668,2,-3.871,0,0.0313,0.0152,0.0,0.156,0.806,97.009,4,afrobeat,20,Happy
1832,20YRsH03UqJH37NLydGdgo,Tony Allen,Lagos No Shaking,Ise Nla,18,319533,False,0.774,0.907,0,-9.914,1,0.04,0.304,0.064,0.136,0.962,110.0,4,afrobeat,20,Happy
1884,1k7UlCzJwIo9Nw3019cTBK,Lack Of Afro;Camila Recchio;Wax,I'm Here Now,You Could Do Better,18,159975,False,0.701,0.704,2,-5.541,1,0.0335,0.115,8.85e-06,0.0402,0.71,96.067,4,afrobeat,20,Happy
1557,7tUhh4MxnkgNvasB6ZxlAu,Hektombe,La Negra,La Negra,18,359045,False,0.717,0.683,8,-10.197,0,0.0433,0.0364,0.00564,0.104,0.594,113.016,4,afrobeat,19,Happy
1565,11XWPGHeK0e82Jmtu56G4R,La Cumbia Chicharra,Hijo de Tigre,Rita,18,202640,False,0.754,0.434,5,-10.196,0,0.0664,0.0989,9.01e-05,0.133,0.946,86.01,4,afrobeat,19,Happy
1585,2kXcbzDysxMAoOcM4Gtrkq,Newen Afrobeat,Newen Afrobeat,Nación Nueva,18,579760,False,0.668,0.75,1,-6.718,1,0.049,0.0175,0.231,0.13,0.705,134.96,4,afrobeat,19,Happy
1591,01WVTVy1SxkOJ9wtwSioWL,Warsaw Afrobeat Orchestra;Bosq,Only Now,Only Now - Bosq Remix,18,400000,False,0.788,0.917,10,-6.353,0,0.0414,0.117,0.741,0.0843,0.747,108.991,4,afrobeat,19,Happy
1601,0Xe9Yb3MKkQvJuxgBXMleu,Höröyá,Gri Gri Bá,Gri Gri Bá Dön,18,345022,False,0.767,0.837,5,-4.364,0,0.0487,0.0981,0.918,0.0555,0.493,135.972,4,afrobeat,19,Happy
1623,5UFtEx81UIPjQtugmesmcN,Los Pirañas,Historia natural,Palermo's Grunch,18,308864,False,0.55,0.871,2,-4.931,1,0.0436,0.0483,0.815,0.177,0.888,131.439,4,afrobeat,19,Happy
1627,0MmVBZEFMkmzb837pW9K1H,Morbo y Mambo,Morbo y Mambo,la espada de cadorna,18,262773,False,0.513,0.845,0,-8.334,1,0.0565,0.0152,0.848,0.345,0.706,130.117,4,afrobeat,19,Happy
1631,4BqC9W4fV9irOrKgStgKYr,Pacific Express;Jonathan Bulter,Anthology. Pt. 2,Look at the Smile,18,197600,False,0.688,0.638,6,-11.181,0,0.0801,0.0149,0.0,0.102,0.958,97.743,4,afrobeat,19,Happy
1632,6hdMslBOhzTh8jsSrJJsHY,A Mose;Nolly,Kullez Kid in Africa,Confirm,18,145610,False,0.853,0.576,11,-9.167,0,0.157,0.0218,0.00219,0.0906,0.642,104.012,4,afrobeat,19,Happy
1635,6PiIbpaBg3RKXpcGpgRHwQ,Nomade Orquestra;Edgar,"Vox Populi, Vol. 1",Ocidentes Acontecem,18,343306,False,0.454,0.743,0,-6.306,0,0.0394,0.124,0.00373,0.665,0.471,132.043,1,afrobeat,19,Happy
1637,4HVmE0XxxufxDQYbOTm4f1,Manu Dibango;Cuarteto Patria,Cubafrica,Carnaval,18,350906,False,0.44,0.739,8,-4.719,1,0.0327,0.294,0.0028,0.05,0.927,101.033,4,afrobeat,19,Happy
1641,3Px454rzMHtIRc9R04QSlB,The Souljazz Orchestra,Resistance,Soleil Couchant,18,225953,False,0.618,0.831,9,-7.018,0,0.0802,0.429,0.321,0.168,0.92,126.058,4,afrobeat,19,Happy
1654,1tndejgd7TG98A3fhYZ8zD,Angeloh,Highway,Use Me,18,204638,False,0.581,0.491,1,-7.539,0,0.111,0.281,0.0,0.0943,0.877,126.273,5,afrobeat,19,Happy
1660,3NyYDbTIBwCTiW0svrcVjy,Eddie Neblett,One Way Out,Forgiveness,18,207674,False,0.496,0.594,5,-7.131,0,0.294,0.437,0.0,0.244,0.73,172.031,4,afrobeat,19,Happy
1662,6J2iYZyg1msLFo37600hLs,Whitefield Brothers,In The Raw,Thunderbird,18,242626,False,0.709,0.978,7,-4.67,1,0.0441,0.026,0.851,0.266,0.744,94.391,3,afrobeat,19,Happy
1675,5HXiUV3myUIJbC2v1zs282,Cymande,Promised Heights,Losin' Ground,18,263400,False,0.77,0.3,0,-14.659,1,0.237,0.232,7.92e-05,0.104,0.707,93.169,4,afrobeat,19,Happy
1688,7qGrjVQQmh6blinO4DyK3c,Fela Kuti,The Best of the Black President,Lady,18,828586,False,0.747,0.858,1,-8.081,1,0.0544,0.302,8.49e-05,0.115,0.536,106.693,4,afrobeat,19,Happy
1697,5MA7jaAdA1oZ2Jcrz5gqaJ,William Onyeabor,World Psychedelic Classics 5: Who Is William Onyeabor?,Let's Fall in Love,18,439280,False,0.713,0.958,8,-4.755,0,0.0605,0.461,0.952,0.109,0.961,131.462,4,afrobeat,19,Happy
1711,1r3UZRusrbX8rz9YdWj6rx,Whitefield Brothers,In The Raw,Yakuba,18,194813,False,0.809,0.946,6,-4.464,1,0.0617,0.192,0.798,0.0577,0.911,90.73,4,afrobeat,19,Happy
1719,78DMTISae46jqQmAAYHjJo,Zé Bigode Orquestra,Clube da Fumaça,Vai C Bom,18,193887,False,0.615,0.874,7,-6.186,0,0.0531,0.176,1.66e-05,0.0536,0.389,189.944,4,afrobeat,19,Happy
1722,3iRkhxe3TU2fiwOLRJWzwx,Jor'dan Armstrong,CHURCH GIRLS LOVE R&B,WRONGS,18,192277,False,0.534,0.631,11,-8.067,0,0.119,0.272,0.0,0.0961,0.506,126.018,4,afrobeat,19,Happy
1733,6ijWDxNwRbDbxh4QqxkRak,The Mauskovic Dance Band,Down in the Basement - EP,Tuto Bay,18,209805,False,0.716,0.511,6,-12.005,0,0.0792,0.00678,0.906,0.0633,0.929,133.028,4,afrobeat,19,Happy
1737,188TDPhgzmi4Aul27nWlEf,The Bamboos,Tighten Up - Single,Tighten Up,18,230960,False,0.569,0.949,0,-4.694,1,0.0502,0.0224,0.862,0.0701,0.968,131.921,4,afrobeat,19,Happy
1741,3hefAnE3N74TyKr9IB5LRf,Breakestra,Dusk Till Dawn,Back At The Boathouse,18,171704,False,0.763,0.925,11,-3.819,0,0.0406,0.0533,0.893,0.102,0.761,98.51,4,afrobeat,19,Happy
1754,78UQDRUSnojL4fbcXNFSzQ,Jor'dan Armstrong,Blsd,Favor,18,277600,False,0.467,0.615,1,-6.037,1,0.0686,0.0881,0.0,0.194,0.45,142.076,4,afrobeat,19,Happy
1765,2dm8zEG6pMfPJH6OffiHFJ,Maga Bo;BNegão,Quilombo do Futuro,Tempos Insanos,18,123901,False,0.871,0.889,6,-7.84,0,0.394,0.0218,4.07e-05,0.336,0.557,99.926,4,afrobeat,19,Happy
1771,7rUxkhbAsfGNg3YOqwwX4R,Jor'dan Armstrong,God Got Me,God Got Me,18,175856,False,0.787,0.726,7,-5.637,1,0.164,0.0719,0.00313,0.087,0.407,107.024,4,afrobeat,19,Happy
1897,3bgEz3NsFjabfbPN6DdOWN,Jorge Drexler,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar),Bienvenida,18,297973,False,0.789,0.532,0,-8.555,1,0.0459,0.54,0.159,0.107,0.904,112.732,4,afrobeat,19,Happy
1969,6jD9BgDo4f1WonqR7xnayH,Lack Of Afro;Elliott Cole,Jack of All Trades,Back to the Day,18,189296,False,0.712,0.604,11,-7.726,1,0.0854,0.375,0.0,0.0534,0.874,97.938,4,afrobeat,19,Happy
1552,74G3HqFHDBqvev3Gow0luE,ST-Saint,4:ME,4:ME,18,226586,False,0.637,0.671,7,-6.762,0,0.231,0.0869,0.0,0.665,0.593,97.602,4,afrobeat,18,Happy
1556,7f80RhVUNhBp0c0P0uqUT3,Iconili,Tupi Novo Mundo,Mulato,18,199080,False,0.635,0.752,8,-7.316,1,0.0343,0.00616,0.851,0.226,0.832,121.92,4,afrobeat,18,Happy
1579,17bl9u71tBl57OoNH5yA40,Ikebe Shakedown,Ikebe Shakedown,Tame the Beats,18,202466,False,0.826,0.744,8,-8.207,1,0.0528,0.396,0.901,0.0672,0.977,144.981,4,afrobeat,18,Happy
1608,2nxcxBKWmYn4U2dLb5JDKT,Rehmahz;Oba Reengy,Sound of Life,By My Side,18,150334,False,0.614,0.629,7,-5.336,1,0.228,0.307,3.11e-05,0.163,0.755,90.524,4,afrobeat,18,Happy
1617,43OczYqGoSzZAXpa3VntDY,Alogte Oho & His Sounds of Joy,Mam Yinne Wa,Allema Timba,18,279595,False,0.631,0.458,5,-8.889,0,0.0327,0.384,0.0316,0.186,0.945,141.12,4,afrobeat,18,Happy
1619,7dEpUFOczDDfWP4FekfocW,Bacao Rhythm & Steel Band,55,Beetham Highway Ride,18,187570,False,0.831,0.758,0,-4.227,1,0.0761,0.107,0.92,0.068,0.902,96.293,4,afrobeat,18,Happy
1620,2vtsCV5XDM4nuBKD0d17mK,Soothsayers;Village Cuts,Tradition Remixed,Good Vibration - Village Cuts Remix,18,299124,False,0.86,0.676,0,-9.245,0,0.363,0.268,0.134,0.094,0.602,94.025,4,afrobeat,18,Happy
1656,2BPrkxZ7JBCwTzyGyJyNaQ,La BOA,La Bestia,Vuelo Antillano,18,266986,False,0.771,0.735,9,-7.033,1,0.0376,0.0142,0.763,0.319,0.95,107.975,4,afrobeat,18,Happy
1657,4bsl2cD0lDdXcZ0PZkz1J7,Bacao Rhythm & Steel Band,Love Like This (45 Edit),Love Like This - 45 Edit,18,205457,False,0.91,0.837,0,-2.343,1,0.0856,0.427,0.898,0.0516,0.969,101.494,4,afrobeat,18,Happy
1661,3EsHMpDnakftfaFCPctwjo,Bacao Rhythm & Steel Band,Expansions,Kaiso Noir (Bonus Track),18,240464,False,0.815,0.618,4,-8.167,1,0.0515,0.0231,0.824,0.142,0.964,119.882,4,afrobeat,18,Happy
1681,6Io6ZmvDOYKm0WM8LY8l9b,Ricardo Lemvo,Shall We Salsa,Tata Masamba,18,284826,False,0.807,0.696,0,-8.106,0,0.0341,0.714,4.57e-06,0.247,0.931,91.029,4,afrobeat,18,Happy
1712,6ysVxh7xhytlvlawdKCklQ,Orquestra Voadora,Ferro Velho,Amor,18,197746,False,0.664,0.875,5,-4.688,1,0.139,0.0917,0.449,0.132,0.626,104.925,4,afrobeat,18,Happy
1716,1GXMf1AsiM1cdMMCtsffa1,Orgone,The Killion Floor,Do Your Thing,18,241200,False,0.586,0.702,4,-6.324,0,0.0482,0.553,0.00312,0.0943,0.69,143.434,4,afrobeat,18,Happy
1718,60xdLXU4rTPmPTPrfelJDf,Mandrill,Mandrill Is,I Refuse To Smile,18,247760,False,0.544,0.697,4,-7.36,0,0.0323,0.205,0.000121,0.193,0.654,87.557,4,afrobeat,18,Happy
1736,0YHoJxHfIM1vW9APg2nDCw,Orchestra Baobab,Bamba,Boulmamine,18,355933,False,0.649,0.618,9,-11.815,0,0.0418,0.737,0.163,0.098,0.752,139.307,4,afrobeat,18,Happy
1755,5RfNONcEtbhBEGwAiDjoEv,Ocote Soul Sounds;Chico Mann;Quantic,A Pesar La Vida / Not Yet,A Pesar La Vida,18,197500,False,0.496,0.753,9,-6.673,0,0.139,0.0204,0.0547,0.363,0.456,99.876,4,afrobeat,18,Happy
1768,1l0rlELGQxoCAjaUer7jXw,Bacao Rhythm & Steel Band,The Serpents Mouth,Touchdown,18,154624,False,0.81,0.621,7,-6.077,0,0.0472,0.0264,0.816,0.201,0.837,95.911,4,afrobeat,18,Happy
1813,1QGpYmCjN9Jp4MGXXKnlRt,Victor Rice,Drink,The Demander,18,138817,False,0.678,0.785,11,-8.721,0,0.044,0.00941,0.811,0.17,0.995,141.557,4,afrobeat,18,Happy
1821,1TIr3Py2sKuNPXSe4nhVQE,Hugh Masekela,Still Grazing,Been Such A Long Time Gone,18,239426,False,0.538,0.663,2,-9.609,1,0.0364,0.236,0.00175,0.084,0.699,106.814,4,afrobeat,18,Happy
1822,3LJjkv2PGHC7mnpCJ7O4uU,Girma Bèyènè;Akalé Wubé,Mistakes on Purpose (Ethiopiques 30),Bèmèlkesh Aydèlèm,18,568506,False,0.76,0.626,10,-12.927,0,0.0789,0.562,0.221,0.0804,0.857,99.991,4,afrobeat,18,Happy
1938,5yr3x2a1Qoz3cECLhuAbqa,Plastilina Mosh,Juan Manuel,Graceland,18,217333,False,0.627,0.856,0,-8.674,0,0.0326,0.0203,0.911,0.872,0.777,96.963,4,afrobeat,18,Happy
1956,0uu9e9iwcQv2sKAHz3Mafq,Greyboy;Bing Ji Ling,Soul Mosaic,So Good,18,190786,False,0.808,0.364,10,-10.472,0,0.103,0.0363,0.000203,0.0656,0.692,87.07,4,afrobeat,18,Happy
1987,2nnEMHhOYxkR35ceLJy7Eo,Los Amigos Invisibles,El Paradise,Goldmember,18,57786,False,0.583,0.954,10,-4.263,0,0.0426,0.0007,0.839,0.349,0.689,133.959,4,afrobeat,18,Happy
1665,27C5Nl5mQgWjlFNtNiVeHc,Abayomy Afrobeat Orquestra,Abayomy,Eru,17,421645,False,0.565,0.906,2,-7.053,1,0.0957,0.0553,0.0266,0.0975,0.84,133.283,4,afrobeat,21,Happy
1725,0JPGmJFun8zJ7c15Stj6Sk,Pat Kalla;Le Super Mojo,Hymne à la vie,Président,17,347772,False,0.774,0.719,10,-8.976,0,0.0486,0.0181,0.128,0.0781,0.89,132.025,4,afrobeat,21,Happy
1730,0y5kQLkbgdCq6ezuXhaT4b,Samuca e a Selva,Coragem,Coragem,17,268181,False,0.802,0.644,9,-6.115,0,0.0511,0.0866,2.38e-06,0.529,0.813,124.029,4,afrobeat,21,Happy
1790,4HA6HwaRTzB0b2hlFV1Ncb,Zé Bigode Orquestra;Guinu,Clube da Fumaça,Alfazema Y Guiné (feat. Guinu),17,118388,False,0.875,0.761,6,-5.556,1,0.0576,0.162,0.0,0.256,0.912,129.911,4,afrobeat,21,Happy
1830,1qDozvANiff3iPglEdPJub,Tony Allen;Ty,HomeCooking,Woman To Man,17,287560,False,0.898,0.801,7,-7.586,1,0.0845,0.0105,0.000312,0.125,0.724,115.028,4,afrobeat,21,Happy
1867,04fpUM7YWaU5EQEohGpw4y,Voilaaa;Rama Traore,Voiciii,Tu Mens Devant Moi,17,247255,False,0.817,0.601,7,-11.881,0,0.0424,0.0685,0.00666,0.0719,0.847,129.971,4,afrobeat,21,Happy
1920,6IriiwxCgBRs9XvGEl5BQa,Mandrill,We Are One,Happy Beat,17,318160,False,0.767,0.823,4,-7.006,0,0.0764,0.138,0.000522,0.123,0.812,107.857,4,afrobeat,21,Happy
1935,5JlT1SsR4KxzoFEKV99V0Y,Tony Allen;T$unami811,There Is No End,Très magnifique,17,203120,False,0.725,0.875,11,-7.267,0,0.276,0.0513,0.227,0.0923,0.725,155.057,4,afrobeat,21,Happy
1953,1eBZiqiFBtiBXQzZ44YY5N,Gil Joe,Thanksgiving,Thanksgiving,17,173531,False,0.771,0.809,8,-5.36,1,0.048,0.214,0.0,0.0631,0.873,101.066,4,afrobeat,21,Happy
1673,5zc9sDB5u1KGA1CF8ej2gY,Hugh Masekela;Black Coffee,Black Coffee,Stimela (Coal Train) - Black Coffee Remix,17,452666,False,0.818,0.942,9,-8.364,0,0.0589,0.126,0.546,0.0665,0.735,123.015,4,afrobeat,20,Happy
1714,5gDTvqxpIAAAXLIUPYKsTM,Limoblaze,Blind,Eledumare,17,200412,False,0.709,0.854,11,-5.016,0,0.247,0.492,0.0,0.11,0.816,103.018,4,afrobeat,20,Happy
1715,4K42ppHKqdf3798vUg1ult,Foli Griô Orquestra;Carlos Malta;Dofono de Omulu;Ekedi Nicinha,AJO,Awo,17,494532,False,0.594,0.716,11,-6.656,0,0.0472,0.217,0.0533,0.0539,0.931,133.407,4,afrobeat,20,Happy
1717,0bIcfdH8VWCXcR0KNjDRF2,Chief Checker,Nigeria 70 - Lagos Jump,Africa Irie,17,342013,False,0.745,0.587,9,-8.101,0,0.163,0.0329,0.273,0.0922,0.86,131.977,4,afrobeat,20,Happy
1773,3yPZQKUWJp0iQxCkAh3hoM,Voilaaa,Manu écoute ça...,Manu écoute ça...,17,270193,False,0.851,0.776,11,-6.162,1,0.0737,0.29,0.027,0.0371,0.907,118.019,4,afrobeat,20,Happy
1811,6CtD4OlyP18mLPEhBotviY,Jaron Nurse,Uncommon,Uncommon Girl,17,144065,False,0.908,0.631,4,-9.078,0,0.0543,0.128,0.000897,0.165,0.819,110.048,4,afrobeat,20,Happy
1833,2ECHfbGbzm8gTFBAqUMZUw,El Rego;Kill Emil,Afro Edits,E Nan Mian Nuku,17,235102,False,0.753,0.877,10,-7.837,0,0.0434,0.00721,0.247,0.0695,0.866,97.985,4,afrobeat,20,Happy
1879,1o4uajX6p6vKceoABwOwFP,Eddie Neblett,Elevation,Stepping Out,17,256391,False,0.75,0.705,0,-9.782,1,0.101,0.198,1.13e-06,0.0862,0.815,119.898,4,afrobeat,20,Happy
1936,5CeOXM45dY3PTpnouEtQr1,Juanafé;Los Celestinos,Parrilladas Vargas (Vol. II),Fiesta,17,220781,False,0.586,0.754,7,-8.357,1,0.108,0.284,0.0,0.951,0.814,156.831,3,afrobeat,20,Happy
1937,7v47Ay5InDjnSZ3idVlMzS,The Bamboos;Kylie Auldist,Medicine Man,What I Know,17,247693,False,0.747,0.77,9,-5.169,1,0.0525,0.029,5.96e-05,0.149,0.86,97.99,4,afrobeat,20,Happy
1942,3UzMktm3erzDU4Y4WFyo9G,Wganda Kenya,Palenque Palenque: Champeta Criolla & Afro Roots in Colombia 1975-91,Yoro,17,224426,False,0.797,0.69,11,-7.565,0,0.0511,0.0805,0.00972,0.0613,0.705,114.097,4,afrobeat,20,Happy
1707,5CWqahxkgdxav7Exsx6qZ9,Elikem Kofi,Highly Confidential,Fever,17,200124,False,0.766,0.696,4,-7.859,0,0.128,0.0988,4.73e-05,0.557,0.521,107.977,4,afrobeat,19,Happy
1709,5pptzEI1LJFtNrhFDH8Vet,Angeloh,Highway,What You Want,17,237918,False,0.77,0.584,4,-5.837,0,0.102,0.288,0.0,0.0926,0.669,114.96,4,afrobeat,19,Happy
1721,2Szjsv5SLiGyCPAraUnNvk,Gyedu-Blay Ambolley,Ketan,Ketan,17,357074,False,0.644,0.823,10,-6.564,1,0.0518,0.145,0.194,0.12,0.508,104.967,4,afrobeat,19,Happy
1723,71JFDYGUhoBkH4w4CPMlUf,Lo'Jo;Vincent Ségal;Robert Wyatt,Cinéma El Mundo,Tout est fragile,17,255735,False,0.66,0.57,0,-8.677,1,0.0612,0.473,0.0,0.0687,0.808,120.104,4,afrobeat,19,Happy
1724,3pbjRPcTq1UXgojOXxtkm4,Ikebe Shakedown,Ikebe Shakedown,Don't Contradict,17,236053,False,0.776,0.961,10,-5.986,0,0.0406,0.53,0.905,0.0897,0.942,136.005,4,afrobeat,19,Happy
1744,5sJFoe1ln1AzL3wr5AebUo,William Onyeabor,Atomic Bomb,Atomic Bomb,17,480146,False,0.761,0.382,1,-8.703,1,0.035,0.0279,0.00676,0.0562,0.966,116.887,4,afrobeat,19,Happy
1778,4amfVFqZ4yyDaKlJHYQ3ex,Romperayo,El Busetero Buscapleitos,El Busetero Buscapleitos,17,260580,False,0.434,0.87,8,-7.957,1,0.0354,0.0146,0.78,0.225,0.898,124.228,4,afrobeat,19,Happy
1783,68B0UiX7JPWB8YKEDMK7ru,El Hijo De La Cumbia,Freestyle de Ritmos,Cumbia Regional,17,209711,False,0.576,0.887,2,-2.424,1,0.0325,0.00013,0.0642,0.165,0.592,109.957,4,afrobeat,19,Happy
1794,6v3BRYhBazEhyhm6FeKXL2,Newen Afrobeat,Curiche,Come y Calla,17,540346,False,0.795,0.857,11,-7.772,0,0.0492,0.526,0.457,0.0968,0.845,97.01,4,afrobeat,19,Happy
1806,4I6a6PjNI9RGVt402sTeqh,Becca Folkes,In My Own Words,He Turned It,17,243408,False,0.663,0.872,0,-5.162,1,0.0692,0.0221,8.37e-05,0.0806,0.585,97.0,4,afrobeat,19,Happy
1810,3oZWXld4ObidTo8tShLNxZ,TJ Cream;Ozoro,Haven`t You Heard?,Haven`t You Heard?,17,189048,False,0.865,0.443,6,-11.879,0,0.414,0.148,0.0,0.0609,0.738,160.001,4,afrobeat,19,Happy
1812,342MrQja9hV0VipxM0iuNr,Maga Bo;Mestre Camaleão,Quilombo do Futuro,É da Nossa Cor,17,195386,False,0.668,0.873,3,-3.887,0,0.0558,0.422,0.0,0.355,0.771,116.968,4,afrobeat,19,Happy
1819,2qauC97rpj9Z9owo2RIqHI,Eddie Neblett,Walking in Authority,100% Worship,17,216893,False,0.718,0.73,1,-11.053,1,0.512,0.447,0.0,0.0711,0.932,120.145,4,afrobeat,19,Happy
1840,3aYgbR0WJfwCRjnRcQqRo0,Bixiga 70,Bixiga 70 (2011),Balboa Dub,17,264973,False,0.644,0.831,11,-8.835,0,0.0343,0.221,0.895,0.127,0.759,126.061,4,afrobeat,19,Happy
1859,5gXeGIJCGNycRlkoBIpBeJ,J Prince,Om3ga: Krng the Mixtape,Must Reach,17,184800,False,0.808,0.778,6,-4.791,1,0.0807,0.198,0.0,0.101,0.613,100.009,4,afrobeat,19,Happy
1861,77bHEazbuFqK3tTvoHFWQ3,Assagai,Assagai,Telephone Girl,17,214533,False,0.604,0.52,1,-12.658,1,0.08,0.0758,7.95e-05,0.089,0.966,102.502,4,afrobeat,19,Happy
1880,7AiUG3LelStERLJbmEBXjd,Vaudou Game,Tata fatiguée,Tata fatiguée,17,223350,False,0.76,0.667,8,-6.134,0,0.0536,0.306,0.000189,0.089,0.946,109.774,4,afrobeat,19,Happy
1889,5YSYkE4AD6KBL7mz5qKuFc,Lafayette Afro Rock Band,Malik,I Love Music - Remastered,17,430986,False,0.512,0.851,5,-6.583,0,0.0301,0.000473,0.922,0.056,0.73,132.212,4,afrobeat,19,Happy
1894,1aAnuZ5RNefagXxjdmu4FI,Orgone,The Killion Floor,It's What You Do,17,374853,False,0.746,0.811,7,-9.713,0,0.035,0.157,0.814,0.0703,0.914,109.133,4,afrobeat,19,Happy
